category,location_type,location,context,outcome_status,persistent_id,id,location_subtype,month
anti-social-behaviour,Force,"{'latitude': '51.510623', 'street': {'id': 1678627, 'name': ""On or near St Martin's Lane""}, 'longitude': '-0.126987'}",,,,107820611,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.518845', 'street': {'id': 1676740, 'name': 'On or near Bourlet Close'}, 'longitude': '-0.139550'}",,,,107819670,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.517742', 'street': {'id': 1678770, 'name': 'On or near Little Russell Street'}, 'longitude': '-0.125614'}",,,,107826817,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.502888', 'street': {'id': 1679979, 'name': 'On or near Chicheley Street'}, 'longitude': '-0.117319'}",,,,107826541,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.494818', 'street': {'id': 1679973, 'name': 'On or near Pratt Walk'}, 'longitude': '-0.117089'}",,,,107820213,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.511022', 'street': {'id': 1679585, 'name': 'On or near Strand'}, 'longitude': '-0.119880'}",,,,107820920,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.513052', 'street': {'id': 1677758, 'name': 'On or near Bourchier Street'}, 'longitude': '-0.132681'}",,,,107826486,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.513205', 'street': {'id': 1678985, 'name': 'On or near Long Acre'}, 'longitude': '-0.124229'}",,,,107820774,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.511111', 'street': {'id': 1679082, 'name': 'On or near Henrietta Street'}, 'longitude': '-0.123710'}",,,,107826379,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.516001', 'street': {'id': 1679229, 'name': 'On or near Macklin Street'}, 'longitude': '-0.122471'}",,,,107826368,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.516058', 'street': {'id': 1676584, 'name': 'On or near Market Place'}, 'longitude': '-0.140154'}",,,,107814995,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.510953', 'street': {'id': 1677692, 'name': 'On or near '}, 'longitude': '-0.133012'}",,,,107817255,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.507725', 'street': {'id': 1678750, 'name': 'On or near Corner House Street'}, 'longitude': '-0.125708'}",,,,107817317,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.510513', 'street': {'id': 1678829, 'name': 'On or near Bedford Court'}, 'longitude': '-0.125161'}",,,,107817366,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.517845', 'street': {'id': 1679284, 'name': 'On or near '}, 'longitude': '-0.121977'}",,,,107817397,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.512300', 'street': {'id': 1678389, 'name': 'On or near '}, 'longitude': '-0.128388'}",,,,107817446,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.515753', 'street': {'id': 1676083, 'name': ""On or near John Prince's Street""}, 'longitude': '-0.143092'}",,,,107818712,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.516037', 'street': {'id': 1678369, 'name': 'On or near Earnshaw Street'}, 'longitude': '-0.128682'}",,,,107815833,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.516820', 'street': {'id': 1678501, 'name': 'On or near Dyott Street'}, 'longitude': '-0.127583'}",,,,107813857,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.515984', 'street': {'id': 1679703, 'name': 'On or near '}, 'longitude': '-0.118595'}",,,,107813848,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.495424', 'street': {'id': 1677824, 'name': 'On or near Medway Street'}, 'longitude': '-0.131903'}",,,,107814332,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.515070', 'street': {'id': 1676927, 'name': 'On or near '}, 'longitude': '-0.138003'}",,,,107826307,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.501162', 'street': {'id': 1680084, 'name': 'On or near Addington Street'}, 'longitude': '-0.116252'}",,,,107826221,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.510623', 'street': {'id': 1678627, 'name': ""On or near St Martin's Lane""}, 'longitude': '-0.126987'}",,,,107826216,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.494818', 'street': {'id': 1679973, 'name': 'On or near Pratt Walk'}, 'longitude': '-0.117089'}",,,,107820413,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.516623', 'street': {'id': 1677604, 'name': 'On or near '}, 'longitude': '-0.132976'}",,,,107820657,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.515684', 'street': {'id': 1677259, 'name': 'On or near '}, 'longitude': '-0.135874'}",,,,107826014,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.517727', 'street': {'id': 1678383, 'name': 'On or near '}, 'longitude': '-0.128612'}",,,,107825971,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.515004', 'street': {'id': 1678816, 'name': 'On or near B401'}, 'longitude': '-0.125352'}",,,,107825946,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.510623', 'street': {'id': 1678627, 'name': ""On or near St Martin's Lane""}, 'longitude': '-0.126987'}",,,,107825765,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.506327', 'street': {'id': 1675760, 'name': 'On or near Shepherd Market'}, 'longitude': '-0.146357'}",,,,107825679,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.505035', 'street': {'id': 1680614, 'name': 'On or near '}, 'longitude': '-0.112677'}",,,,107825618,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.494214', 'street': {'id': 1677759, 'name': 'On or near Rutherford Street'}, 'longitude': '-0.132716'}",,,,107825656,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.514286', 'street': {'id': 1677663, 'name': 'On or near Chapone Place'}, 'longitude': '-0.132818'}",,,,107827594,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.518456', 'street': {'id': 1677599, 'name': 'On or near Percy Street'}, 'longitude': '-0.133209'}",,,,107825594,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.520559', 'street': {'id': 1677856, 'name': 'On or near Ridgmount Street'}, 'longitude': '-0.131451'}",,,,107825530,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.514408', 'street': {'id': 1678779, 'name': 'On or near Neal Street'}, 'longitude': '-0.125780'}",,,,107814423,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.512300', 'street': {'id': 1678389, 'name': 'On or near '}, 'longitude': '-0.128388'}",,,,107828419,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.516037', 'street': {'id': 1678369, 'name': 'On or near Earnshaw Street'}, 'longitude': '-0.128682'}",,,,107825484,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.515088', 'street': {'id': 1676649, 'name': 'On or near Hills Place'}, 'longitude': '-0.140222'}",,,,107825362,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.518456', 'street': {'id': 1677599, 'name': 'On or near Percy Street'}, 'longitude': '-0.133209'}",,,,107825328,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.515939', 'street': {'id': 1677739, 'name': 'On or near Soho Street'}, 'longitude': '-0.132693'}",,,,107817395,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.512133', 'street': {'id': 1679789, 'name': 'On or near Montreal Place'}, 'longitude': '-0.117918'}",,,,107828019,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.508202', 'street': {'id': 1677075, 'name': 'On or near Ormond Yard'}, 'longitude': '-0.136410'}",,,,107825251,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.494954', 'street': {'id': 1677131, 'name': 'On or near Greencoat Place'}, 'longitude': '-0.136864'}",,,,107825800,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.502349', 'street': {'id': 1675393, 'name': 'On or near Constitution Hill'}, 'longitude': '-0.146144'}",,,,107827328,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.512449', 'street': {'id': 1680063, 'name': 'On or near Surrey Street'}, 'longitude': '-0.115772'}",,,,107814625,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.514286', 'street': {'id': 1677663, 'name': 'On or near Chapone Place'}, 'longitude': '-0.132818'}",,,,107825250,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.513205', 'street': {'id': 1678985, 'name': 'On or near Long Acre'}, 'longitude': '-0.124229'}",,,,107825237,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.518744', 'street': {'id': 1679854, 'name': 'On or near Dane Street'}, 'longitude': '-0.118596'}",,,,107813866,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.499042', 'street': {'id': 1680867, 'name': 'On or near Lambeth North'}, 'longitude': '-0.111930'}",,,,107820489,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.515869', 'street': {'id': 1679355, 'name': 'On or near Parker Street'}, 'longitude': '-0.121554'}",,,,107828234,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.510468', 'street': {'id': 1678029, 'name': 'On or near Leicester Square'}, 'longitude': '-0.130769'}",,,,107826850,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.516623', 'street': {'id': 1677604, 'name': 'On or near '}, 'longitude': '-0.132976'}",,,,107814159,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.513057', 'street': {'id': 1675886, 'name': 'On or near '}, 'longitude': '-0.144844'}",,,,107813821,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.517741', 'street': {'id': 1676209, 'name': 'On or near Langham Place'}, 'longitude': '-0.143126'}",,,,107817738,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.511623', 'street': {'id': 1678738, 'name': 'On or near Rose Street'}, 'longitude': '-0.125951'}",,,,107826378,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.515041', 'street': {'id': 1490756, 'name': 'On or near Gough Square'}, 'longitude': '-0.108069'}",,,,107861040,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.513052', 'street': {'id': 1677758, 'name': 'On or near Bourchier Street'}, 'longitude': '-0.132681'}",,,,107825059,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.511623', 'street': {'id': 1678738, 'name': 'On or near Rose Street'}, 'longitude': '-0.125951'}",,,,107819031,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.517954', 'street': {'id': 1676402, 'name': 'On or near Little Titchfield Street'}, 'longitude': '-0.141777'}",,,,107826450,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.500978', 'street': {'id': 1678704, 'name': 'On or near Bridge Street'}, 'longitude': '-0.125524'}",,,,107826862,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.514185', 'street': {'id': 1677307, 'name': 'On or near Berwick Street'}, 'longitude': '-0.135459'}",,,,107827574,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.514286', 'street': {'id': 1677663, 'name': 'On or near Chapone Place'}, 'longitude': '-0.132818'}",,,,107828132,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.507415', 'street': {'id': 1681921, 'name': 'On or near '}, 'longitude': '-0.105835'}",,,,107826963,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.511022', 'street': {'id': 1679585, 'name': 'On or near Strand'}, 'longitude': '-0.119880'}",,,,107827920,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.512300', 'street': {'id': 1678389, 'name': 'On or near '}, 'longitude': '-0.128388'}",,,,107827826,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.498315', 'street': {'id': 1675919, 'name': 'On or near Warwick Row'}, 'longitude': '-0.142994'}",,,,107827119,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.507096', 'street': {'id': 1678963, 'name': 'On or near Embankment Place'}, 'longitude': '-0.122909'}",,,,107827759,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.511096', 'street': {'id': 1679247, 'name': 'On or near Southampton Street'}, 'longitude': '-0.122226'}",,,,107816006,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.516618', 'street': {'id': 1676725, 'name': 'On or near '}, 'longitude': '-0.139226'}",,,,107827737,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.515598', 'street': {'id': 1678536, 'name': 'On or near St Giles High Street'}, 'longitude': '-0.127633'}",,,,107827329,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.510953', 'street': {'id': 1677692, 'name': 'On or near '}, 'longitude': '-0.133012'}",,,,107827325,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.509786', 'street': {'id': 1678937, 'name': 'On or near '}, 'longitude': '-0.124658'}",,,,107827259,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.511856', 'street': {'id': 1678534, 'name': 'On or near Great Newport Street'}, 'longitude': '-0.127570'}",,,,107827230,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.519005', 'street': {'id': 1680342, 'name': 'On or near '}, 'longitude': '-0.114132'}",,,,107817996,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.513205', 'street': {'id': 1678985, 'name': 'On or near Long Acre'}, 'longitude': '-0.124229'}",,,,107818145,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.514523', 'street': {'id': 1678276, 'name': 'On or near '}, 'longitude': '-0.129580'}",,,,107827228,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.508676', 'street': {'id': 1675869, 'name': 'On or near Fitzmaurice Place'}, 'longitude': '-0.145368'}",,,,107818176,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.495936', 'street': {'id': 1676456, 'name': 'On or near Carlisle Place'}, 'longitude': '-0.141491'}",,,,107818263,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.515598', 'street': {'id': 1678536, 'name': 'On or near St Giles High Street'}, 'longitude': '-0.127633'}",,,,107818391,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.503496', 'street': {'id': 1681772, 'name': 'On or near Hatfields'}, 'longitude': '-0.106473'}",,,,107818401,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.499246', 'street': {'id': 1676803, 'name': 'On or near Buckingham Gate'}, 'longitude': '-0.138706'}",,,,107818439,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.517516', 'street': {'id': 1677426, 'name': 'On or near Gresse Street'}, 'longitude': '-0.134012'}",,,,107818541,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.516395', 'street': {'id': 1678879, 'name': 'On or near '}, 'longitude': '-0.125165'}",,,,107818568,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.511534', 'street': {'id': 1678076, 'name': 'On or near Lisle Street'}, 'longitude': '-0.130495'}",,,,107818579,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.507970', 'street': {'id': 1677656, 'name': 'On or near Charles Ii Street'}, 'longitude': '-0.133162'}",,,,107816382,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.504176', 'street': {'id': 1675117, 'name': 'On or near Hamilton Mews'}, 'longitude': '-0.149643'}",,,,107816443,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.518456', 'street': {'id': 1677599, 'name': 'On or near Percy Street'}, 'longitude': '-0.133209'}",,,,107816479,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.513057', 'street': {'id': 1675886, 'name': 'On or near '}, 'longitude': '-0.144844'}",,,,107816483,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.513205', 'street': {'id': 1678985, 'name': 'On or near Long Acre'}, 'longitude': '-0.124229'}",,,,107816653,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.501162', 'street': {'id': 1680084, 'name': 'On or near Addington Street'}, 'longitude': '-0.116252'}",,,,107827202,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.510973', 'street': {'id': 1676429, 'name': 'On or near Clifford Street'}, 'longitude': '-0.141629'}",,,,107827035,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.514012', 'street': {'id': 1677997, 'name': 'On or near '}, 'longitude': '-0.131078'}",,,,107816720,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.516568', 'street': {'id': 1679291, 'name': 'On or near Newton Street'}, 'longitude': '-0.121381'}",,,,107816762,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.515088', 'street': {'id': 1676649, 'name': 'On or near Hills Place'}, 'longitude': '-0.140222'}",,,,107816764,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.506736', 'street': {'id': 1678642, 'name': ""On or near Craig's Court""}, 'longitude': '-0.126800'}",,,,107816297,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.516037', 'street': {'id': 1678369, 'name': 'On or near Earnshaw Street'}, 'longitude': '-0.128682'}",,,,107828415,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.516623', 'street': {'id': 1677604, 'name': 'On or near '}, 'longitude': '-0.132976'}",,,,107816322,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.498553', 'street': {'id': 1677378, 'name': 'On or near Caxton Street'}, 'longitude': '-0.135291'}",,,,107816947,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.510953', 'street': {'id': 1677692, 'name': 'On or near '}, 'longitude': '-0.133012'}",,,,107816993,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.515939', 'street': {'id': 1677739, 'name': 'On or near Soho Street'}, 'longitude': '-0.132693'}",,,,107817090,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.511783', 'street': {'id': 1678199, 'name': 'On or near '}, 'longitude': '-0.129778'}",,,,107817162,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.514704', 'street': {'id': 1678048, 'name': 'On or near Manette Street'}, 'longitude': '-0.130826'}",,,,107817203,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.510953', 'street': {'id': 1677692, 'name': 'On or near '}, 'longitude': '-0.133012'}",,,,107826887,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.516623', 'street': {'id': 1677604, 'name': 'On or near '}, 'longitude': '-0.132976'}",,,,107822678,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.507766', 'street': {'id': 1676493, 'name': 'On or near '}, 'longitude': '-0.141284'}",,,,107822737,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.517803', 'street': {'id': 1677586, 'name': 'On or near Percy Mews'}, 'longitude': '-0.133971'}",,,,107822878,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.511623', 'street': {'id': 1678738, 'name': 'On or near Rose Street'}, 'longitude': '-0.125951'}",,,,107822928,,2023-01
anti-social-behaviour,Force,"{'latitude': '51.513052', 'street': {'id': 1677758, 'name': 'On or near Bourchier Street'}, 'longitude': '-0.132681'}",,,,107823018,,2023-01
